,Unnamed: 0,id,Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
1693,1693,5,456.56,98,18.615171,79.35338,58,225,24,425147,1,1,68.484,116,0,2023-05-14,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,199911.0
1694,1694,5,301.96,71,20.092126,91.086162,65,173,5,894874,1,1,45.294,120,1,2023-05-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,138600.0
1695,1695,5,301.96,71,20.092126,91.086162,65,173,5,894874,1,1,45.294,120,1,2023-05-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,130954.0
1696,1696,5,66.16,23,9.530622,95.228479,105,126,19,270465,1,1,9.924,109,0,2023-10-17,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44214.0
1697,1697,5,66.16,23,9.530622,95.228479,105,126,19,270465,1,1,9.924,109,0,2023-10-17,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38555.0
1698,1698,5,299.78,70,31.892659,89.616121,90,219,24,665672,1,1,44.96699999999999,84,1,2023-04-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,135289.0
1699,1699,5,299.78,70,31.892659,89.616121,90,219,24,665672,1,1,44.96699999999999,84,1,2023-04-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,133680.0
1700,1700,5,136.65,36,25.618734,73.319666,44,60,27,349945,1,0,20.4975,54,0,2023-11-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,65050.0
1701,1701,5,136.65,36,25.618734,73.319666,44,60,27,349945,1,0,20.4975,54,0,2023-11-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,69778.0
1702,1702,5,67.59,25,14.752944,89.484454,91,193,5,349479,1,0,10.1385,70,0,2023-06-18,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,36915.0
1703,1703,5,67.59,25,14.752944,89.484454,91,193,5,349479,1,0,10.1385,70,0,2023-06-18,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,45755.0
1704,1704,5,238.11,59,36.707154,79.876197,99,111,11,656376,1,0,35.7165,70,1,2023-11-03,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113387.0
1705,1705,5,238.11,59,36.707154,79.876197,99,111,11,656376,1,0,35.7165,70,1,2023-11-03,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113106.0
1706,1706,5,108.6,33,16.647538,83.635243,114,100,28,730794,1,0,16.29,112,0,2023-12-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,57983.0
1707,1707,5,108.6,33,16.647538,83.635243,114,100,28,730794,1,0,16.29,112,0,2023-12-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,54355.0
1708,1708,5,406.76,88,29.282658,90.339189,104,214,27,633527,1,0,61.014,111,1,2023-12-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,172825.0
1709,1709,5,406.76,88,29.282658,90.339189,104,214,27,633527,1,0,61.014,111,1,2023-12-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,177207.0
1710,1710,5,283.14,67,31.588109,83.991293,54,273,18,436950,1,1,42.471,86,0,2023-05-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,129120.0
1711,1711,5,283.14,67,31.588109,83.991293,54,273,18,436950,1,1,42.471,86,0,2023-05-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,128111.0
1712,1712,5,188.97,46,19.445758,79.854076,62,205,9,811314,1,0,28.3455,130,0,2023-04-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,89360.0
1713,1713,5,188.97,46,19.445758,79.854076,62,205,9,811314,1,0,28.3455,130,0,2023-04-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,87705.0
1714,1714,5,465.97,100,36.68308,85.403736,51,214,21,103323,1,1,69.8955,84,1,2023-06-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,200000.0
1715,1715,5,465.97,100,36.68308,85.403736,51,214,21,103323,1,1,69.8955,84,1,2023-06-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,200000.0
1716,1716,5,215.85,52,35.096097,70.426474,43,268,30,903318,1,1,32.3775,94,1,2023-02-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,96021.0
1717,1717,5,215.85,52,35.096097,70.426474,43,268,30,903318,1,1,32.3775,94,1,2023-02-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104357.0
1718,1718,5,295.85,70,8.21423,69.811278,93,115,13,783815,1,0,44.377500000000005,102,0,2023-09-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,129189.0
1719,1719,5,295.85,70,8.21423,69.811278,93,115,13,783815,1,0,44.377500000000005,102,0,2023-09-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,128875.0
1720,1720,5,299.26,69,27.704893,78.044381,45,134,33,678735,1,0,44.889,118,1,2023-11-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,134107.0
1721,1721,5,299.26,69,27.704893,78.044381,45,134,33,678735,1,0,44.889,118,1,2023-11-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,137190.0
1722,1722,5,32.35,17,10.144951,78.022042,119,257,11,204320,1,1,4.8525,77,0,2023-11-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,28877.0
1723,1723,5,32.35,17,10.144951,78.022042,119,257,11,204320,1,1,4.8525,77,0,2023-11-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,24049.0
1724,1724,5,77.93,25,17.207962,79.337253,55,227,24,980104,1,0,11.6895,125,1,2023-06-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44102.0
1725,1725,5,77.93,25,17.207962,79.337253,55,227,24,980104,1,0,11.6895,125,1,2023-06-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,49343.0
1726,1726,5,48.37,20,14.207668,70.198677,106,201,39,692961,1,1,7.2555,121,1,2023-11-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,29831.0
1727,1727,5,48.37,20,14.207668,70.198677,106,201,39,692961,1,1,7.2555,121,1,2023-11-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38412.0
1728,1728,5,157.55,40,22.850429,74.167257,63,194,13,342483,1,1,23.6325,77,0,2023-09-23,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,79833.0
1729,1729,5,157.55,40,22.850429,74.167257,63,194,13,342483,1,1,23.6325,77,0,2023-09-23,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,73913.0
1730,1730,5,398.4,89,20.524453,79.02358,97,122,32,482004,1,1,59.75999999999999,95,1,2023-02-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,174184.0
1731,1731,5,398.4,89,20.524453,79.02358,97,122,32,482004,1,1,59.75999999999999,95,1,2023-02-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,171291.0
1732,1732,5,233.89,56,34.724964,69.304925,77,86,19,204218,1,0,35.083499999999994,87,1,2023-06-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104981.0
1733,1733,5,233.89,56,34.724964,69.304925,77,86,19,204218,1,0,35.083499999999994,87,1,2023-06-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,108697.0
1734,1734,5,255.85,61,32.025396,81.671201,40,280,31,283054,1,1,38.3775,120,1,2023-12-25,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,117247.0
1735,1735,5,255.85,61,32.025396,81.671201,40,280,31,283054,1,1,38.3775,120,1,2023-12-25,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,114297.0
1736,1736,5,331.98,77,12.758651,85.370343,120,266,11,141034,1,0,49.797,88,0,2023-03-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,147876.0
1737,1737,5,331.98,77,12.758651,85.370343,120,266,11,141034,1,0,49.797,88,0,2023-03-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,145869.0
1738,1738,5,161.47,42,8.084003,68.1849,89,173,22,530728,1,1,24.2205,69,1,2023-05-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,75242.0
1739,1739,5,161.47,42,8.084003,68.1849,89,173,22,530728,1,1,24.2205,69,1,2023-05-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,83584.0
1740,1740,5,36.45,20,20.734419,83.886912,120,223,38,932308,1,1,5.4675,100,1,2023-11-01,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,25047.0
1741,1741,5,36.45,20,20.734419,83.886912,120,223,38,932308,1,1,5.4675,100,1,2023-11-01,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,28542.0
1742,1742,5,415.88,92,20.734284,91.822249,59,284,12,556912,1,1,62.382,85,0,2023-09-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,178337.0
1743,1743,5,415.88,92,20.734284,91.822249,59,284,12,556912,1,1,62.382,85,0,2023-09-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,183108.0
1744,1744,5,138.86,37,25.043398,75.147789,89,179,6,702078,0,0,20.829,66,0,2023-06-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,70678.0
1745,1745,5,138.86,37,25.043398,75.147789,89,179,6,702078,0,0,20.829,66,0,2023-06-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,69686.0
1746,1746,5,47.84,21,27.032879,82.746783,115,236,29,109016,1,0,7.176,86,0,2023-07-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,36723.0
1747,1747,5,47.84,21,27.032879,82.746783,115,236,29,109016,1,0,7.176,86,0,2023-07-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,35324.0
1748,1748,5,181.14,45,35.886914,87.175589,97,248,39,331624,0,1,27.171,112,1,2023-08-30,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,90326.0
1749,1749,5,181.14,45,35.886914,87.175589,97,248,39,331624,0,1,27.171,112,1,2023-08-30,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,83780.0
1750,1750,5,189.97,47,25.793015,94.149188,94,229,12,246431,1,1,28.4955,71,1,2023-09-18,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,86578.0
1751,1751,5,189.97,47,25.793015,94.149188,94,229,12,246431,1,1,28.4955,71,1,2023-09-18,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,92269.0
1752,1752,5,63.78,22,28.790195,82.874557,51,276,24,495993,1,1,9.567,87,0,2023-09-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,42394.0
1753,1753,5,63.78,22,28.790195,82.874557,51,276,24,495993,1,1,9.567,87,0,2023-09-28,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,40172.0
1754,1754,5,394.47,86,14.665688,75.895674,66,86,35,424687,1,1,59.1705,79,1,2023-06-26,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,173927.0
1755,1755,5,394.47,86,14.665688,75.895674,66,86,35,424687,1,1,59.1705,79,1,2023-06-26,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,171049.0
1756,1756,5,166.05,44,13.729151,71.185419,111,245,6,215254,1,0,24.9075,95,1,2023-10-03,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,75552.0
1757,1757,5,166.05,44,13.729151,71.185419,111,245,6,215254,1,0,24.9075,95,1,2023-10-03,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,75925.0
1758,1758,5,379.9,84,23.792344,71.420315,41,211,29,379587,1,0,56.98499999999999,118,1,2023-07-09,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,163447.0
1759,1759,5,379.9,84,23.792344,71.420315,41,211,29,379587,1,0,56.98499999999999,118,1,2023-07-09,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,160957.0
1760,1760,5,119.66,35,36.590947,92.404347,105,259,40,430280,1,0,17.948999999999998,122,1,2023-10-31,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61468.0
1761,1761,5,119.66,35,36.590947,92.404347,105,259,40,430280,1,0,17.948999999999998,122,1,2023-10-31,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,64503.0
1762,1762,5,436.87,94,21.639216,87.987256,100,71,19,175740,1,0,65.5305,51,0,2023-07-08,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,183591.0
1763,1763,5,436.87,94,21.639216,87.987256,100,71,19,175740,1,0,65.5305,51,0,2023-07-08,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,188997.0
1764,1764,5,243.24,58,20.808366,85.441905,46,108,15,861983,0,1,36.486,138,0,2023-06-09,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,114596.0
1765,1765,5,243.24,58,20.808366,85.441905,46,108,15,861983,0,1,36.486,138,0,2023-06-09,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,108373.0
1766,1766,5,388.42,87,15.241005,80.976333,107,201,18,799706,1,0,58.263,140,0,2023-08-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,163627.0
1767,1767,5,388.42,87,15.241005,80.976333,107,201,18,799706,1,0,58.263,140,0,2023-08-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,171444.0
1768,1768,5,416.58,91,23.374173,73.67949,100,217,26,166159,1,0,62.487,133,1,2023-12-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,184365.0
1769,1769,5,416.58,91,23.374173,73.67949,100,217,26,166159,1,0,62.487,133,1,2023-12-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,176655.0
1770,1770,5,74.62,27,36.460467,72.598674,96,206,38,881183,1,1,11.193,62,1,2023-10-31,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,48817.0
1771,1771,5,74.62,27,36.460467,72.598674,96,206,38,881183,1,1,11.193,62,1,2023-10-31,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,49080.0
1772,1772,5,205.4,49,20.031201,78.452513,60,212,30,651281,1,0,30.81,84,1,2023-07-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,100696.0
1773,1773,5,205.4,49,20.031201,78.452513,60,212,30,651281,1,0,30.81,84,1,2023-07-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,101011.0
1774,1774,5,318.38,73,27.933363,89.822309,84,181,23,309463,1,0,47.757,80,0,2023-05-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,142149.0
1775,1775,5,318.38,73,27.933363,89.822309,84,181,23,309463,1,0,47.757,80,0,2023-05-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,136611.0
1776,1776,5,429.91,96,31.981086,87.728397,63,261,5,940593,1,1,64.4865,122,1,2023-09-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,189008.0
1777,1777,5,429.91,96,31.981086,87.728397,63,261,5,940593,1,1,64.4865,122,1,2023-09-28,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,187382.0
1778,1778,5,103.49,31,13.265178,96.584226,119,151,33,555431,1,0,15.5235,124,1,2023-04-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,57371.0
1779,1779,5,103.49,31,13.265178,96.584226,119,151,33,555431,1,0,15.5235,124,1,2023-04-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,59619.0
1780,1780,5,132.78,35,18.748999,87.734495,115,68,11,172022,1,1,19.917,57,1,2023-04-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,66003.0
1781,1781,5,132.78,35,18.748999,87.734495,115,68,11,172022,1,1,19.917,57,1,2023-04-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,70095.0
1782,1782,5,212.87,53,8.119951,77.311129,52,231,17,133793,1,1,31.9305,86,0,2023-06-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,103369.0
1783,1783,5,212.87,53,8.119951,77.311129,52,231,17,133793,1,1,31.9305,86,0,2023-06-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,98876.0
1784,1784,5,248.45,59,13.471448,69.231594,58,66,38,208386,1,1,37.2675,135,0,2023-01-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,110968.0
1785,1785,5,248.45,59,13.471448,69.231594,58,66,38,208386,1,1,37.2675,135,0,2023-01-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113813.0
1786,1786,5,305.66,70,25.750026,84.759136,65,285,18,964128,1,0,45.849,87,0,2023-12-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,139009.0
1787,1787,5,305.66,70,25.750026,84.759136,65,285,18,964128,1,0,45.849,87,0,2023-12-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,133103.0
1788,1788,5,30.15,17,26.329557,78.865504,100,133,20,477226,1,1,4.5225,94,0,2023-09-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,24315.0
1789,1789,5,30.15,17,26.329557,78.865504,100,133,20,477226,1,1,4.5225,94,0,2023-09-28,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,26124.0
1790,1790,5,103.79,30,31.153487,68.904933,106,193,15,539415,1,0,15.5685,53,1,2023-12-15,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,51288.0
1791,1791,5,103.79,30,31.153487,68.904933,106,193,15,539415,1,0,15.5685,53,1,2023-12-15,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,55226.0
1792,1792,5,306.13,70,21.873656,82.450061,59,222,38,216193,1,0,45.9195,146,1,2023-05-03,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,140354.0
1793,1793,5,306.13,70,21.873656,82.450061,59,222,38,216193,1,0,45.9195,146,1,2023-05-03,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,135373.0
1794,1794,5,246.23,60,20.512088,77.68368,80,273,17,609875,0,1,36.9345,96,0,2023-10-15,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,114185.0
1795,1795,5,246.23,60,20.512088,77.68368,80,273,17,609875,0,1,36.9345,96,0,2023-10-15,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,115340.0
1796,1796,5,223.3,53,27.668865,87.972306,64,287,34,466746,1,0,33.495,51,1,2023-02-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,106612.0
1797,1797,5,223.3,53,27.668865,87.972306,64,287,34,466746,1,0,33.495,51,1,2023-02-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,99184.0
1798,1798,5,36.2,18,13.314185,95.518691,116,273,20,122799,1,1,5.430000000000001,70,0,2023-07-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,32746.0
1799,1799,5,36.2,18,13.314185,95.518691,116,273,20,122799,1,1,5.430000000000001,70,0,2023-07-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,30133.0
1800,1800,5,115.74,32,16.138938,96.495533,117,166,8,268014,1,1,17.360999999999997,140,0,2023-09-24,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,56866.0
1801,1801,5,115.74,32,16.138938,96.495533,117,166,8,268014,1,1,17.360999999999997,140,0,2023-09-24,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61475.0
1802,1802,5,384.74,84,10.264009,84.436169,42,259,18,590216,0,0,57.711,54,0,2023-06-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,164913.0
1803,1803,5,384.74,84,10.264009,84.436169,42,259,18,590216,0,0,57.711,54,0,2023-06-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,165659.0
1804,1804,5,427.66,95,26.318524,88.991002,87,118,27,451330,1,1,64.149,73,1,2023-10-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,186593.0
1805,1805,5,427.66,95,26.318524,88.991002,87,118,27,451330,1,1,64.149,73,1,2023-10-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,183489.0
1806,1806,5,427.63,93,22.025639,72.363671,49,56,18,878892,1,1,64.1445,93,1,2023-01-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,188707.0
1807,1807,5,427.63,93,22.025639,72.363671,49,56,18,878892,1,1,64.1445,93,1,2023-01-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,184890.0
1808,1808,5,437.73,97,27.147568,73.691314,86,109,10,327961,1,0,65.6595,110,0,2023-03-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,191391.0
1809,1809,5,437.73,97,27.147568,73.691314,86,109,10,327961,1,0,65.6595,110,0,2023-03-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,189227.0
1810,1810,5,215.52,54,33.803171,90.86335,54,227,14,268089,1,1,32.328,136,1,2023-07-23,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,97333.0
1811,1811,5,215.52,54,33.803171,90.86335,54,227,14,268089,1,1,32.328,136,1,2023-07-23,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,101209.0
1812,1812,5,157.06,43,35.942155,72.868126,62,240,19,239537,1,0,23.559,147,1,2023-09-26,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,80823.0
1813,1813,5,157.06,43,35.942155,72.868126,62,240,19,239537,1,0,23.559,147,1,2023-09-26,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,81371.0
1814,1814,5,435.43,95,19.175079,77.599002,66,183,12,283645,1,1,65.3145,79,1,2023-08-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,182116.0
1815,1815,5,435.43,95,19.175079,77.599002,66,183,12,283645,1,1,65.3145,79,1,2023-08-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,191009.0
